Students	144000
26336	8449 9184 6666 14289
26337	5649 16720 14893 2088
26338	7553 12548 6706 2472
26339	8175 16028 14253 11206
26340	14133 5033 354 7094
26341	13962 3980 4151 5755
26342	5881 9453 5631 8178
26343	15703 15835 6279 10997
26344	5582 6420 3971 10421
26345	310 1291 4983 3049
26346	4682 11023 3530 12166
26347	4198 16577 1983 7294
26348	7618 15613 11858 15706
26349	7662 5816 12715 10031
26350	2768 11332 14457 13999
26351	3133 9663 5443 589
26352	13442 17376 1841 15482
26353	14327 17098 15296 16533
26354	3726 6949 14120 3276
26355	8350 6778 3703 2971
26356	1182 2338 6833 5814
26357	8660 3317 17276 14503
26358	11426 14629 2786 12665
26359	5469 9534 13183 12863
26360	413 14187 15990 12175
26361	9633 17791 4240 14931
26362	14920 8236 17441 12429
26363	16387 16339 4551 8479
26364	12122 3609 4450 10002
26365	4357 15799 17358 6728
26366	11470 10067 7499 5963
26367	7230 14817 12985 5602
26368	4099 14437 17205 11713
26369	12166 6296 8209 13445
26370	12923 305 14845 6343
26371	4591 2590 7236 13841
26372	10232 7941 3141 2422
26373	3360 7592 12556 12226
26374	3163 14763 5503 10401
26375	15432 11734 13394 17985
26376	6675 3712 17782 5119
26377	17215 553 16217 5851
26378	16870 13643 721 1327
26379	16473 8753 3793 7602
26380	16372 14082 13779 2571
26381	351 5411 6719 3285
26382	10303 8480 7749 15309
26383	13441 14370 1944 10494
26384	15912 9530 8692 5710
26385	7070 16747 6878 10587
26386	9343 2991 11124 6226
26387	13021 17961 12933 161
26388	15190 13013 2080 4747
26389	3755 3713 16984 12580
26390	16521 9999 1720 2883
26391	6861 3959 5181 1900
26392	857 11666 8474 11790
26393	17948 7064 12745 2159
26394	9249 15157 7381 13817
26395	17485 16041 11993 6661
26396	15018 8832 1233 12213
26397	9186 9082 6661 10615
26398	5996 14632 3403 3171
26399	8465 9417 11797 8315
26400	15185 3843 16853 6532
26401	13217 12942 4990 6868
26402	1618 6476 17672 13642
26403	5702 2052 6499 16447
26404	11924 15520 7755 5053
26405	17688 16611 2968 5984
26406	9583 17863 11732 13015
26407	7165 14129 1859 9314
26408	13210 17820 8085 4050
26409	3904 2834 3446 11857
26410	3312 2887 5585 17292
26411	955 9580 12312 12106
26412	10934 2590 11580 12717
26413	17767 17291 12619 17452
26414	3355 8126 506 3921
26415	2017 4006 1138 4131
26416	15563 10857 9028 6676
26417	11493 15481 6993 2475
26418	3648 17655 14655 15133
26419	4382 3797 13397 11068
26420	5414 14618 7363 12269
26421	12205 9417 14269 16863
26422	10555 9714 10794 9894
26423	2268 3790 7551 4918
26424	3529 3559 940 8425
26425	8013 5691 5301 10972
26426	4937 5719 3873 17482
26427	3909 5266 12175 12778
26428	13618 5659 14019 3328
26429	8670 4989 797 13854
26430	1971 4817 10801 16201
26431	2445 2619 14686 12084
26432	1056 9114 14005 17663
26433	4417 13622 8919 5497
26434	9938 7675 13170 9223
26435	16739 17516 1487 4444
26436	1402 9542 3485 16701
26437	1112 4134 8456 3407
26438	17719 13702 226 91
26439	13474 11856 15449 16698
26440	11422 14899 9584 17959
26441	8245 581 16722 6435
26442	1218 6395 1889 6868
26443	12363 1370 11155 16347
26444	6095 7055 17711 11718
26445	4947 523 15863 1205
26446	15439 14 8086 6455
26447	14849 12163 12795 2962
26448	15567 7484 9192 2142
26449	3581 8324 1705 7051
26450	11440 9269 17218 11073
26451	13125 13027 4152 1730
26452	2543 3003 14874 13257
26453	11033 8810 9848 13821
26454	11907 6222 11018 15433
26455	16835 14845 10573 13756
26456	5089 14007 11202 16552
26457	16294 2868 14128 13458
26458	5549 5095 17613 7585
26459	3315 10907 9359 251
26460	6312 16155 11825 11462
26461	11433 15061 11150 6717
26462	5065 6187 15065 6965
26463	7706 12448 11465 255
26464	4910 6935 10278 8480
26465	3575 5806 15018 14911
26466	15888 2585 8188 7645
26467	15809 6253 13941 8
26468	9055 9074 9753 11166
26469	15968 3212 14965 5074
26470	9456 5871 3928 15290
26471	11027 7613 13029 4616
26472	4595 5215 2530 7811
26473	8756 134 7014 1411
26474	17213 15517 11088 10834
26475	9242 8490 2311 11137
26476	7045 830 82 6000
26477	14555 12514 17351 12431
26478	16082 5171 14703 2385
26479	9979 3184 10848 729
26480	5346 2797 3402 3858
26481	14423 15586 3573 1636
26482	635 3514 5835 7358
26483	12723 8339 6702 17976
26484	5870 11591 5596 12202
26485	2345 1003 10474 8154
26486	11673 9898 8091 9355
26487	17712 16590 17771 14047
26488	11649 3543 15276 12393
26489	6815 6473 7522 6196
26490	3468 11455 10649 10789
26491	7090 7696 16339 16801
26492	10294 10099 3787 9117
26493	4635 9962 9717 14720
26494	12365 12871 10080 768
26495	14746 1459 264 7482
26496	12598 9529 7818 17871
26497	8513 17035 7961 1195
26498	13993 12522 7754 4243
26499	1704 15260 6213 4136
26500	8282 17037 11429 11400
26501	2581 8410 13633 9821
26502	12800 7164 12118 4929
26503	14410 9519 10860 10372
26504	15873 7712 10034 15852
26505	16420 13295 4519 13128
26506	12139 3879 9648 7005
26507	9775 16926 4457 14625
26508	12187 13263 15381 11905
26509	2697 2576 13754 16292
26510	3638 4468 16743 1106
26511	13314 7729 3706 13516
26512	17385 17993 17064 2619
26513	16026 2425 13965 12091
26514	11072 3982 5363 604
26515	3240 1932 9321 1484
26516	4101 3942 10615 2279
26517	7138 5403 9246 855
26518	12475 13597 3705 12701
26519	15868 7691 8222 17285
26520	5586 13661 8699 10985
26521	8969 16621 14163 6310
26522	704 14520 11689 11327
26523	169 17765 16753 517
26524	10376 13550 10472 8240
26525	1778 1042 17422 4689
26526	15191 6122 5559 1361
26527	15836 12304 3850 7796
26528	9442 11214 16622 3305
26529	8874 6479 14387 12996
26530	113 9998 4382 16179
26531	5714 10825 5575 10703
26532	8301 2770 2144 4563
26533	7076 3367 17101 10811
26534	14695 4142 13732 3038
26535	15930 4682 8912 14163
26536	1072 14569 15383 8675
26537	14493 12885 8979 4511
26538	11880 17942 8349 5296
26539	13599 1847 15269 14355
26540	15945 4260 382 6751
26541	2730 1487 13827 7290
26542	8095 11181 12071 10996
26543	4439 6333 14567 3815
26544	4047 2652 6089 9331
26545	5125 14415 3368 869
26546	13332 10743 13807 11792
26547	5147 11076 1359 1847
26548	14171 315 10431 6404
26549	5116 17275 1925 3270
26550	13278 11223 2866 10759
26551	5904 15587 6870 2883
26552	2358 5370 13833 17240
26553	3332 17231 13430 11541
26554	11712 14130 15415 10061
26555	8842 12210 17392 9918
26556	15802 1404 17189 11288
26557	527 13899 12425 6817
26558	1907 8881 16350 14010
26559	16831 15292 13932 661
26560	1046 6969 7840 7892
26561	15939 501 11211 15591
26562	10252 9283 3392 15516
26563	13442 14093 12531 2534
26564	2964 10593 9599 1095
26565	13190 6363 3826 9590
26566	17828 11693 4671 10427
26567	15434 4759 7181 7135
26568	13492 9770 5346 8278
26569	6323 14312 5991 7129
26570	2163 15566 5603 16783
26571	13615 9165 9735 17333
26572	11584 8850 13261 5897
26573	11075 5055 715 5329
26574	3892 17556 7348 8473
26575	430 10970 7731 2582
26576	2380 15294 8198 6074
26577	14996 7101 17704 7085
26578	1545 2908 9627 1329
26579	17130 13676 7555 10632
26580	12052 6233 14274 10300
26581	501 17303 3242 15162
26582	12197 16291 3202 12126
26583	13865 16043 10838 4238
26584	17314 3765 15186 13011
26585	5475 3588 5716 14302
26586	12200 2806 7796 11545
26587	4572 10652 10520 4011
26588	9056 5961 17305 16288
26589	12516 7942 438 2733
26590	14731 14340 15754 14557
26591	12980 7954 7476 7045
26592	16108 10996 11095 3447
26593	2433 12222 13940 12949
26594	15370 12965 12217 6272
26595	12612 2622 17135 1455
26596	9571 16370 12878 3769
26597	8081 7879 6391 12155
26598	7446 1596 13116 17748
26599	14118 1516 3998 5452
26600	8733 5660 13495 7132
26601	9156 13128 1317 9257
26602	3381 10569 12765 4764
26603	7799 3101 10468 10086
26604	12014 11744 6903 13806
26605	17034 1680 2273 15777
26606	2733 13371 7343 15067
26607	13669 2618 12910 15306
26608	10933 7945 6242 5164
26609	1270 17567 14641 16576
26610	14206 11187 13058 109
26611	9906 11836 14352 11446
26612	7572 13040 13416 3559
26613	15846 17155 9214 2774
26614	9313 8485 2273 17773
26615	1053 14719 5742 14794
26616	14504 8584 2718 16149
26617	5773 9904 10734 15744
26618	13943 2309 9401 11090
26619	5805 799 8178 359
26620	2680 9486 1556 3903
26621	3164 11951 13035 11559
26622	8551 4501 14835 8479
26623	747 6605 17020 11473
26624	1232 3283 13792 3552
26625	4346 15080 2980 7788
26626	14198 12520 11718 11486
26627	4887 9948 15297 10367
26628	17676 69 3766 12758
26629	12149 16158 1825 7011
26630	8170 11083 16840 10554
26631	8342 12396 12339 10353
26632	9502 7511 1511 9236
26633	11954 12595 1204 5938
26634	1394 1298 7445 15825
26635	11019 1744 14018 8729
26636	16609 1901 16221 11105
26637	14596 17917 17374 7527
26638	2393 4496 4243 12471
26639	9650 12818 15543 68
26640	10571 6693 7509 213
26641	15745 11998 5903 11961
26642	10987 10456 3415 6583
26643	10035 5418 4208 11994
26644	11220 16469 6478 2702
26645	13845 15043 13456 2893
26646	9488 6225 4891 8102
26647	1838 2729 1 2103
26648	17497 12773 15159 13571
26649	17226 10882 11836 3819
26650	13596 10207 10711 17822
26651	17781 2011 4503 17142
26652	6082 16770 1358 14489
26653	11485 7646 15966 13977
26654	15735 4744 15732 17956
26655	7614 1904 2982 12096
26656	3742 2164 4432 14616
26657	6736 6395 11953 15647
26658	52 6864 17495 6280
26659	17678 9152 7102 9300
26660	9908 327 12054 12698
26661	840 12771 17906 15238
26662	14802 17403 4518 10366
26663	1441 76 4144 4217
26664	431 14082 10496 17188
26665	5203 15247 10686 13047
26666	4354 7182 12821 4901
26667	12841 14612 7184 1022
26668	14015 9086 3465 13648
26669	14254 2037 14221 17061
26670	7536 13458 2968 1615
26671	8797 7239 9109 7605
26672	3281 4260 15040 7194
26673	2197 3237 1588 4707
26674	1547 10318 16412 9812
26675	3732 1608 7910 4147
26676	963 17201 6750 2244
26677	17151 5285 5490 10907
26678	7171 13228 12426 2016
26679	9471 2205 5151 11886
26680	4191 3046 3317 2319
26681	15263 3276 8322 3340
26682	13506 432 15429 5749
26683	8349 2860 10035 15218
26684	10351 1696 6122 9164
26685	17902 11241 15469 2286
26686	4947 12385 974 14930
26687	13898 4419 13979 16754
26688	12496 10885 15922 4941
26689	9550 16928 7 6937
26690	17640 2925 15203 12924
26691	7954 12414 13116 5478
26692	777 7011 4857 13749
26693	6463 16178 5481 14553
26694	13143 10381 1043 7731
26695	15535 8033 16626 627
26696	2886 184 6293 1241
26697	10730 14453 13905 9352
26698	9508 15300 14952 2337
26699	7349 16223 1330 14436
26700	2967 14439 9533 5580
26701	814 13590 664 516
26702	14526 8005 10483 7720
26703	8275 3240 11437 15372
26704	14991 14556 16938 15505
26705	6194 6357 8473 13192
26706	12349 1662 7470 12535
26707	2678 6475 12884 14000
26708	15060 3431 13499 15756
26709	12184 5872 5063 12874
26710	7215 1070 12120 7977
26711	5898 3860 16159 2101
26712	17623 14450 17391 12623
26713	3557 15459 13754 46
26714	6524 13850 11796 8820
26715	9777 6693 14035 2185
26716	9069 15797 6565 867
26717	10062 11013 2581 12472
26718	9954 15241 12789 16168
26719	565 190 5131 3032
26720	14693 164 6891 17785
26721	3433 12450 12131 11015
26722	3879 16199 3858 15893
26723	62 8584 702 11383
26724	3491 15783 1921 2659
26725	4002 1289 16774 7369
26726	801 10985 2837 3291
26727	13349 8106 6581 4428
26728	5780 7242 12789 12369
26729	3509 3975 8422 4577
26730	6013 16942 6089 10952
26731	4952 9646 12690 4213
26732	13097 5031 17288 16399
26733	17214 16969 4509 9738
26734	14240 9663 7107 13363
26735	11803 7431 9019 13604
26736	8376 1248 11685 11027
26737	6909 12215 10335 4764
26738	17466 11233 3032 232
26739	1834 16536 15508 7938
26740	10870 5427 1283 8928
26741	14943 14027 6456 17581
26742	9690 17750 2402 11066
26743	9572 12549 9731 1000
26744	6785 4928 16288 4965
26745	7841 8977 267 8663
26746	14818 14816 15904 17990
26747	4570 5198 794 10447
26748	1122 8825 2021 5419
26749	12641 12862 5453 12262
26750	6443 10191 16419 16325
26751	15040 14288 16380 4329
26752	16690 16755 13000 14419
26753	17537 11296 15465 4238
26754	6707 17316 3156 2934
26755	7534 8738 8333 4816
26756	14765 10657 10944 1825
26757	12926 17029 5701 16860
26758	8009 17884 3162 12836
26759	17 57 10706 7795
26760	4387 17856 11234 7326
26761	13482 5538 3526 17466
26762	13752 8170 9991 11103
26763	8199 73 6689 11433
26764	17750 10429 12868 17
26765	14327 16971 17829 8354
26766	12878 4304 7832 17543
26767	5464 7236 9324 1378
26768	11679 4316 15451 17189
26769	931 15018 2256 17804
26770	13402 12187 17873 184
26771	9256 10320 1427 14694
26772	11667 6093 17262 12629
26773	10822 15765 12797 16607
26774	12690 8251 198 14054
26775	15264 2831 14629 13193
26776	9435 17877 929 1141
26777	15716 14122 4883 14967
26778	2687 17742 7005 4281
26779	9274 5960 1946 3274
26780	11516 9304 7759 10590
26781	9166 13872 15661 5192
26782	4832 3740 15432 11006
26783	3019 12383 8800 15918
26784	10814 4008 10257 5198
26785	5340 3936 5614 14028
26786	7892 4601 6782 6128
26787	8898 1746 17903 14962
26788	17635 569 16879 2354
26789	1006 15899 6180 11027
26790	10431 8016 17435 378
26791	16899 3135 17906 4290
26792	3152 10363 1551 15715
26793	11363 6387 548 17843
26794	14142 8385 17232 1743
26795	5589 4376 4249 15071
26796	8793 13261 10996 1824
26797	6781 14361 13281 11826
26798	16777 14706 15632 4739
26799	5521 16459 3110 677
26800	13515 14623 15407 10034
26801	14077 3886 6941 13794
26802	3897 14658 8417 14534
26803	3901 11925 15863 13416
26804	1452 13533 8514 1972
26805	2420 13463 16374 16384
26806	15155 13102 12243 6454
26807	5876 536 1983 15713
26808	10911 2718 3567 17322
26809	6464 13484 1822 7846
26810	5370 15655 6824 13845
26811	14295 6028 4781 14863
26812	4186 17104 8288 17157
26813	7820 11878 4521 8671
26814	17083 12579 5033 1830
26815	283 301 6911 9008
26816	14174 435 12326 613
26817	454 16531 4958 6937
26818	15850 4637 7724 16949
26819	13496 17827 7040 10447
26820	2270 1933 7254 5131
26821	4123 7537 4446 6751
26822	3979 9143 540 9202
26823	9393 11638 3610 2931
26824	507 13404 9650 1043
26825	10458 4851 9175 12677
26826	6947 6884 10518 5489
26827	1388 6673 8107 64
26828	17433 3774 8297 1752
26829	12770 15431 14415 11520
26830	17228 11115 10773 3972
26831	16228 12840 16735 16453
26832	1687 10470 13039 13273
26833	5208 8413 1027 17370
26834	2742 12320 6044 7356
26835	1446 10587 17927 1728
26836	17766 7613 9343 9378
26837	3354 17415 14948 16263
26838	1673 6942 6396 5593
26839	255 2321 9599 8074
26840	939 13451 5096 15118
26841	16866 5520 8816 11364
26842	5861 16765 14874 11027
26843	13710 1479 4559 2404
26844	10808 3991 676 7969
26845	17259 15022 11395 14037
26846	5514 10151 15381 1490
26847	511 15588 6990 16808
26848	17473 14271 5841 16365
26849	2439 12499 6970 10707
26850	14454 828 5585 9333
26851	1293 12121 1418 3407
26852	4787 3206 15478 7876
26853	12084 14285 9364 11867
26854	7624 10422 16139 4937
26855	748 4474 84 6247
26856	9680 16481 4739 9787
26857	6472 1907 9763 6140
26858	13095 17427 7998 1678
26859	9437 3887 1122 7370
26860	9022 16399 8609 9333
26861	11864 5567 3989 6766
26862	11279 1810 12131 3874
26863	5639 1623 2473 14688
26864	2001 12165 13459 13355
26865	4037 232 3396 4394
26866	595 947 16406 17711
26867	12098 6237 4936 9792
26868	10503 12524 4595 3632
26869	14073 1399 10062 4575
26870	17300 7084 8952 7666
26871	11005 3236 14279 8339
26872	12453 11221 14365 14640
26873	9006 14116 13421 8821
26874	9722 9021 15770 9427
26875	17078 14973 2818 4141
26876	7618 4202 1857 7008
26877	4420 15323 16013 626
26878	11611 17209 10895 2816
26879	3090 11076 11382 4588
26880	5820 6034 11721 6417
26881	6616 10077 10521 2334
26882	1845 5960 13893 16732
26883	6690 244 1072 9545
26884	2058 1453 2161 10209
26885	16431 8748 14738 3217
26886	12210 16960 9985 6615
26887	13876 8728 4740 6346
26888	7509 6523 14634 14459
26889	7324 10738 5647 13677
26890	5485 6796 16575 3438
26891	10966 15310 16591 4033
26892	11877 4315 12294 14766
26893	10823 12809 12278 919
26894	4557 15663 12498 11742
26895	7429 7117 16822 8455
26896	9075 10579 14719 528
26897	14945 10573 1491 6011
26898	3787 14977 8739 2711
26899	16406 1067 10718 6368
26900	6720 7344 8968 2954
26901	15668 2236 5361 8692
26902	8370 2072 3951 10807
26903	2297 6289 2126 13177
26904	16400 8881 3490 9564
26905	8089 8148 7328 10818
26906	11893 14680 4533 4962
26907	7255 15326 5692 9434
26908	8215 6998 1950 12455
26909	14340 16233 8778 3829
26910	14841 12385 5570 1842
26911	6931 8441 8816 9743
26912	15544 15092 2479 12065
26913	15879 1880 201 12126
26914	11249 8765 13419 11186
26915	4336 13854 14705 8197
26916	4529 2905 6419 712
26917	4257 13356 15625 12719
26918	1263 14382 15235 1734
26919	11161 1218 14452 16976
26920	9256 4447 7080 8663
26921	8958 12302 3453 4061
26922	1803 3359 3223 8743
26923	2409 2168 10562 5245
26924	12087 2007 5551 11976
26925	1411 9413 7391 15425
26926	14073 12701 3901 4607
26927	6698 10257 2819 17985
26928	7152 3716 15122 9899
26929	10791 13830 3622 14713
26930	1139 2076 13174 4584
26931	13072 9091 13933 2884
26932	5452 16597 2325 8054
26933	17686 3358 4895 1090
26934	5305 6250 12495 2143
26935	9684 14003 2860 11929
26936	14557 17552 5167 8190
26937	6254 1043 2680 15317
26938	17509 863 11914 16928
26939	6203 17063 4219 8820
26940	12381 11231 7564 1748
26941	1962 6202 7079 3160
26942	7465 4746 16292 2860
26943	4278 17769 8718 11853
26944	11006 16222 17535 4993
26945	16506 471 16622 11773
26946	5786 10483 13485 16376
26947	10943 2212 4008 10395
26948	5029 5524 9192 15991
26949	6017 1929 6651 15424
26950	7807 5390 15765 5319
26951	14278 8063 5867 15586
26952	17415 11721 5052 12161
26953	7158 890 11415 3461
26954	13332 7635 10294 5477
26955	7211 3179 4142 16406
26956	10327 17834 3731 3680
26957	8206 11415 1579 13879
26958	17040 10673 2912 6292
26959	5787 12167 4353 12725
26960	8914 15269 2534 497
26961	16727 9121 1286 16399
26962	2775 3700 2053 11736
26963	12768 11709 8378 13491
26964	16525 2824 9011 7200
26965	15941 16363 11439 3414
26966	17435 6320 10059 16865
26967	7915 1981 16133 670
26968	6342 11190 11984 2508
26969	10382 6345 12378 3708
26970	8706 6122 3697 3067
26971	14806 17987 8656 8080
26972	8890 7904 13116 8645
26973	5952 4244 17608 8314
26974	15350 16359 16146 5491
26975	10524 11114 3518 748
26976	13412 10176 8531 343
26977	7974 11915 10740 403
26978	7285 7424 5277 4695
26979	7094 3745 7965 925
26980	17581 17565 12552 1740
26981	17338 17238 16317 15584
26982	9175 10326 7477 10988
26983	8002 6243 5716 11393
26984	6531 10927 4079 3935
26985	9358 11688 1682 1499
26986	11766 10850 833 12501
26987	15647 120 9815 11191
26988	6674 16587 4644 6447
26989	10413 16193 13552 6092
26990	7683 13607 3957 2479
26991	92 7726 2476 15403
26992	4292 5186 15699 4340
26993	14008 11853 3473 4443
26994	6930 11654 5236 17809
26995	13944 3266 1304 15127
26996	9364 11136 15156 17277
26997	4330 586 6803 10537
26998	17799 15907 5803 17283
26999	12744 471 9835 14270
27000	9627 17144 1735 9258
27001	17913 11276 12398 8866
27002	1438 15004 14016 8621
27003	6681 8737 10791 6298
27004	14322 16737 8143 2292
27005	16509 15493 16670 1232
27006	10782 10854 13730 9743
27007	4018 4065 2967 8570
27008	13624 6237 8641 7771
27009	14769 9348 4160 649
27010	9093 9531 5160 10305
27011	3060 11611 15172 6395
27012	8218 4139 11022 15802
27013	10838 568 15319 6711
27014	1822 13737 5614 14012
27015	6019 5162 17129 5436
27016	16007 2321 15547 17252
27017	10456 4343 16635 1318
27018	4023 13508 9891 12711
27019	14629 17384 11753 17610
27020	3414 10054 13880 1760
27021	7678 12030 12787 8151
27022	52 12375 4634 17768
27023	7872 13124 3717 8091
