Course	Room	Teacher	Time	Students
4309	544	3884	4	1154 4690 17894 19652 25725 28808 39866 52698 67604 83692 92398 97148 98934 104310 104805 105785 105802 108661 111017 112908 113044 128978 130239 140757 
4310	604	8419	4	5243 10342 24101 36762 57598 57967 59253 59331 64214 68022 68712 72356 86986 92255 95956 99649 101931 105816 116946 119498 122047 126604 130158 130688 
4311	430	5959	8	7200 10195 14100 15836 16082 29655 38054 45113 46661 50689 54616 66636 74664 74893 76400 83329 100306 103690 114202 119504 120759 123794 125140 125326 129459 129595 130884 138194 
4312	126	6749	0	6021 14859 16283 27237 28747 37538 37547 45425 47326 49757 63745 65164 72390 117133 125559 131449 132574 132643 135324 
4313	92	8687	2	6445 16835 17026 35057 35842 37894 39601 44353 44821 63653 80331 82522 87903 116149 116818 120654 127302 130992 134395 143859 
4314	658	7784	10	3981 7393 7578 14154 18973 20959 32772 35324 35875 41660 42122 42731 46589 53075 54455 59540 62850 64642 67754 72006 72052 76286 80387 85061 85741 92987 96245 97702 117875 120988 130911 135509 137248 140277 
4315	367	3094	10	5726 11757 12674 13139 20417 22823 24690 26892 28150 45321 48156 53570 58589 59915 67860 78032 79005 79951 81213 93973 98172 98411 109779 118950 121153 126277 127354 132635 133097 137975 
4316	30	1229	11	13827 20200 26269 26768 28597 31828 32998 40387 42047 50339 59790 61925 63424 69102 72320 73338 87773 90328 90365 91747 92363 100140 100355 101338 104771 106596 108720 109624 114496 117854 119235 120549 123639 124559 124909 126225 131931 132190 133804 
4317	513	2497	2	560 2301 10251 22036 29966 45225 48543 50382 59587 63705 71156 72738 77281 87554 89303 103713 120107 120725 121376 127796 131064 139113 
4318	497	8316	9	3231 6933 11487 18419 18471 19762 35915 38095 39623 51675 62158 62605 69161 70036 78467 83278 84155 84592 87655 90456 90828 92603 94471 94834 97817 100527 101273 102876 108096 109369 118389 120221 124475 125490 128581 142606 
4319	785	1001	10	12368 18127 18333 24341 32588 37244 39211 57008 59580 60880 63741 65765 71361 71578 72706 73195 75550 78004 80001 82173 90637 92578 98062 107362 110250 122280 134036 140558 141354 141685 143249 
4320	302	134	5	5769 6627 8692 12111 12706 18043 18711 23134 24080 33160 43453 43556 44031 48279 51748 57751 58184 59242 67119 74448 96454 116113 134625 136548 138198 
4321	20	2987	11	5531 14787 16650 19162 21510 23345 23863 29533 30735 32754 33620 34242 36656 39752 40027 42586 43081 43167 44839 50618 51553 69443 70354 70710 72410 77319 85282 88697 90410 90874 103821 104669 105937 108493 110403 110982 121805 123054 126913 136138 136843 137071 138829 141690 142839 
4322	903	4095	5	4221 11512 20887 27709 27737 28167 32973 33150 34808 38113 40972 46710 49434 53281 57421 58799 61511 64769 65069 68301 71336 71441 77036 84964 86820 96315 100753 107645 107827 108240 112627 125986 127574 129774 138792 140346 141364 
4323	55	7988	11	656 5726 10931 14174 15374 15535 15847 18717 20356 28494 34820 45291 47150 53985 56124 68324 80628 85453 87623 88845 89632 92376 93527 93897 94362 102097 106329 115577 119249 121473 138952 140216 140327 142497 143087 
4324	124	2205	0	13168 13740 15493 15902 33429 39183 44434 45276 55673 58201 58665 60755 71851 82638 84233 90790 95905 97267 99227 115661 118358 129102 130206 137843 138780 142938 
4325	480	8860	10	6846 7207 7675 13569 17748 18234 19768 31615 32826 33648 33851 46257 56913 61441 71487 74112 76456 88951 91042 92936 105080 107820 113702 115180 115839 116291 126778 126820 135683 
4326	296	2753	8	5920 13795 29114 38527 39840 41633 41837 43269 54831 66222 71147 72249 73460 73491 77591 87872 88277 90884 99214 102320 107482 109037 113233 117235 121017 121859 124248 129907 131692 134236 136001 138236 140044 142288 
4327	179	1621	8	18871 20788 28177 32222 42682 47666 52157 54161 57843 57886 58648 72409 78795 79711 83314 85199 95898 96234 96306 98522 104373 105025 107076 
4328	988	2026	5	8951 15496 23435 27344 31654 32334 33624 39142 46014 46974 47596 52664 58959 59435 67192 69270 69559 73434 73898 87629 87974 96782 99242 99817 106273 106279 109257 113240 116932 117466 119555 122382 128297 128615 132316 135190 141651 
4329	291	8790	2	522 3891 14060 14754 15233 18352 22361 22477 22479 24570 26325 26751 29387 29543 29740 38599 42409 49076 64064 64450 65404 67387 70770 74977 76619 77632 77712 83927 90778 94109 94584 102255 104051 105312 109504 110871 118509 124572 126534 126885 132757 
4330	299	2940	8	15174 18107 18415 19603 23425 26997 30596 35666 36878 37079 40454 51763 60230 61870 61905 63012 67155 67393 86761 87446 88068 91907 96316 101885 106640 107759 108383 115825 117369 127878 131431 132996 134921 140181 
4331	771	6879	2	19754 20479 23540 29352 32859 36192 36542 36993 40953 44297 47487 65266 77578 78999 90393 96306 97899 98613 99820 120693 126586 128734 133282 
4332	93	8983	8	362 1310 2243 3908 5120 6284 7589 43229 44675 45460 47736 48630 52289 52385 53856 57193 57348 58708 60330 60715 61925 64323 72243 75007 79110 84215 85691 87169 89022 90639 91004 91355 98702 107565 108569 115378 116628 118528 121714 122440 123083 129094 136317 137873 137908 140213 140694 
4333	768	5812	9	1513 7620 10486 10511 22185 28493 33964 36247 36411 48415 54587 56964 57727 62119 68226 76163 77295 78771 83853 84284 92942 94934 95152 112535 120442 121493 124974 126410 127510 133314 139268 143697 
4334	247	5962	0	3529 4549 12528 22673 27376 31971 51213 52127 67428 80881 91079 93046 105120 105986 109608 115772 125293 126354 126907 127191 129780 129853 134909 141601 
4335	101	7430	10	1106 2007 5056 17312 27650 47486 52763 60433 64308 65359 73005 84631 92847 94186 98752 103171 103257 103832 109627 109840 121793 126537 127383 131737 
4336	131	1480	1	3906 7655 8093 8973 10812 19243 22095 26915 33342 35497 42513 43337 46807 47071 50926 52705 59965 77461 82351 89146 93083 100362 100611 102567 102857 109454 112219 112435 118185 121819 123767 124326 124450 137113 141228 143320 
4337	271	3244	7	1525 5192 23623 34807 44830 51221 53830 66483 70446 72104 75939 89543 98217 98686 104467 105224 110733 116726 122647 126207 128650 130901 135554 141880 
4338	253	4904	0	561 6744 14601 35444 51108 57042 66279 67374 73597 74033 81371 85457 88827 90043 90786 90802 91911 94712 96139 96891 112035 112089 117772 118446 120779 126384 133569 133676 135836 
4339	285	1915	10	335 6183 8083 10073 12982 17265 25563 29329 34820 42105 47076 47660 49304 49320 52697 56412 58112 67625 69307 71907 74895 74932 81586 88247 92162 100253 103495 104901 107504 108389 117157 120609 123085 123095 126864 128764 136067 139935 140111 142244 
4340	148	2015	1	2199 18568 18877 26992 32441 33638 38793 47566 64695 67478 73687 83035 88025 94842 102646 103637 110418 110913 111607 111614 112191 123587 129003 135856 138060 140636 142749 
4341	773	5967	9	2109 3813 4241 6386 9687 11548 13500 17126 19303 25816 27724 28481 37183 45018 55124 56217 58670 63456 66573 75254 85262 86960 97972 100369 102707 104115 107919 110572 110864 115163 121593 121832 127922 129671 130926 136907 138688 138780 142114 
4342	786	2817	9	1968 2537 2571 6918 9180 12546 13110 15852 16648 19508 23625 28805 38167 46226 50191 55172 55551 57785 62008 63055 64304 65981 83385 87429 89658 96089 96620 101961 104591 108033 109475 118010 118673 122103 123019 134465 137592 138655 142717 
4343	707	2034	7	3074 6084 15868 16648 27017 27114 34914 39385 42995 45875 45974 47223 50872 62112 67523 68697 69698 73415 75665 87381 90552 94358 96894 107370 109866 123488 123897 137856 
4344	192	5259	3	3317 8660 11516 14205 14748 15196 30714 34664 37655 45360 49162 56719 57215 62165 63161 67404 68750 79986 80832 84965 87436 90060 103372 105515 108500 110817 110915 112307 121108 130464 137327 138750 
4345	145	2771	10	175 3082 4950 11164 19416 24656 37029 37904 49597 52912 53971 55079 59588 73291 76787 82675 82784 84279 90954 91645 92692 112741 115449 116361 117126 117881 122977 131024 133878 134272 135916 139665 
4346	304	1093	7	1925 5124 5153 5949 12192 16003 19310 20287 24743 26625 31998 34026 38822 39427 39906 46966 48714 49141 51794 53448 56355 56466 57263 59069 73096 75207 83461 84249 87262 106596 106885 119194 124172 124489 126351 132983 136324 143035 
4347	584	7905	3	4043 6337 39277 40093 48066 51603 60619 71917 74793 76821 81079 89115 102007 109867 110832 113012 113704 118233 119662 120752 130241 131567 143568 
4348	775	4493	1	4799 8306 17254 19340 29416 32238 44274 53111 61370 62247 62565 64549 88074 90531 91209 92401 111535 111660 127641 131375 133694 
4349	142	5694	11	787 5712 7823 9330 11969 20120 21734 27431 28305 31422 36040 36516 36652 45107 57011 62456 63399 66543 73020 75733 76543 78192 85205 93529 97397 100597 108508 110664 112864 112959 114563 116326 117265 124111 125590 126599 127337 139545 
4350	139	6283	5	2400 11986 12724 13015 13622 14432 25929 28241 30283 30674 36417 38887 42347 45683 46182 47248 47961 54171 56535 58327 58483 60051 67483 68097 87222 94046 96979 103850 114144 115164 116668 121398 123738 126029 128925 129669 131315 140920 
4351	391	7826	10	10825 14161 20095 34623 35082 36366 39768 42912 45776 46725 51980 55192 56077 56442 64010 64917 66668 77078 78817 81165 84302 86605 91791 97981 98532 103164 103701 104535 106390 114166 116746 122691 130700 131962 134120 135554 138371 142216 143780 
4352	400	4467	8	3978 16404 20534 21205 25034 28070 29199 32526 34065 36914 40437 40763 47004 63766 64175 69652 73500 73505 78406 79732 81890 86259 99295 100796 102311 103686 105167 109183 124924 126667 130364 139080 141886 
4353	80	8493	11	1220 4357 11253 18528 26959 32161 32404 32980 33822 34441 37937 37965 41099 43028 43282 44801 45189 49639 53126 53802 61050 70377 78244 82458 91846 96165 97340 98920 105339 109379 109421 115496 122736 129560 136750 140203 
4354	893	4860	4	5014 7306 7468 8091 9240 11010 13074 17065 17747 24751 26666 29886 32013 34337 35120 35186 51823 52838 56594 61489 62285 68466 69799 73709 75457 89984 93409 98101 98509 103923 113147 117482 118435 135185 135730 135972 
4355	278	1225	0	6923 7672 9449 13094 27463 28195 34614 38968 42525 65501 68051 68839 80287 80600 89691 95988 97295 106626 110513 113160 115080 120143 120719 126637 128381 128992 134458 136264 
4356	441	5123	8	909 10859 13673 14424 17986 19228 22315 24842 29877 30067 33427 46665 47259 48629 58702 60999 62485 62815 67369 68383 72459 77112 87402 87680 87867 95458 97075 103795 110599 129509 134937 136415 137223 137329 139515 139866 
4357	306	1341	0	2307 2572 2760 4538 8697 18647 26365 27138 28891 29007 43780 52424 62248 65383 67490 68699 79650 84500 89672 90493 101624 103564 105385 105507 113982 114539 114819 117600 118273 123326 125165 135188 135934 137255 143235 
4358	23	7084	10	10203 15242 16821 24792 40595 49466 50080 55209 55927 57692 63988 74664 83375 98093 114593 118207 119335 120703 121306 126887 136853 141586 
4359	816	2352	8	4818 13447 14223 15161 17048 27411 41874 42257 45793 53282 53844 55258 56248 58887 59048 70479 78270 84572 90995 95432 103280 104225 105582 106496 112209 119182 129166 137243 140082 
4360	841	3634	9	2382 2402 8158 25511 34221 36001 51165 55162 55948 61547 63897 64216 66151 69407 70647 74834 76822 77863 77881 78776 79313 80060 86509 90260 100541 111481 120777 131878 132896 134528 135224 135875 136173 
4361	547	5448	8	3745 3758 6796 7830 16741 21506 24095 31170 31586 36989 38211 38779 48816 49490 52215 52587 59249 59559 67596 67599 68575 84067 89300 91111 94541 102005 103297 108354 110216 110465 114780 124682 124988 130379 132733 135090 137440 139533 143368 
4362	968	841	4	3508 3925 11119 14371 15102 22656 27863 40349 40744 40825 41480 44534 52215 55827 57228 58963 63261 67807 68057 70443 74837 76747 77907 79147 86939 101998 106663 117862 119888 122059 122671 123258 128343 130736 
4363	824	5329	8	796 1492 19453 21793 33196 35233 49066 50766 52463 56819 59148 73904 81163 81852 84835 97109 101538 102496 102822 109453 110242 112460 117300 117405 118987 123978 124628 130118 139421 
4364	353	4233	7	505 7736 7964 9499 11247 13387 19184 30176 38922 38982 41778 41908 42305 46999 53411 53803 59100 59313 62814 74395 77449 81111 85040 86086 89868 90254 92240 103426 103851 120415 126496 134858 136943 141987 
4365	163	2066	9	8803 12476 13696 14536 14927 20370 20512 21372 29076 30827 37449 38733 40467 42671 50581 51134 51973 52773 53576 61911 93481 94319 102018 115462 116387 124965 129390 129980 133589 133719 
4366	928	2226	6	7800 10056 10733 12018 20934 22607 34244 41938 44473 46308 46777 48431 49377 49417 49880 57344 58507 59570 69084 74251 77095 87025 92448 113984 119957 122768 130406 142299 
4367	66	3422	9	1990 2086 3187 9241 15297 23209 27742 28108 33763 37927 45722 48434 58450 64379 69902 73929 80710 93948 103255 107059 110173 119274 125549 134501 137680 139618 
4368	609	7346	8	10425 16023 17898 20515 22680 25071 27682 36318 43627 55018 62274 62747 64001 65015 68863 70714 72009 75792 83107 93971 101397 101506 103008 103139 104243 109412 111639 120992 121780 134465 135068 136500 139337 140457 140857 140864 
4369	234	744	9	2638 5259 7175 8648 11446 17189 22549 24509 24647 32440 53781 59429 59990 60255 62532 65108 82699 91906 95054 99917 100461 102979 107165 108915 111852 125990 127690 133327 140090 141957 
4370	166	3673	5	225 4567 7197 7708 8279 8605 9355 12864 15133 21845 33881 46702 46774 51950 58969 59084 62160 83086 85391 85850 91346 96964 98951 101258 102124 102488 108097 125888 125985 126996 132476 134766 142751 
4371	538	2622	6	1156 2664 5178 9820 16243 27903 30657 31982 32371 36585 38020 41347 42724 54576 60135 63467 68189 68430 69638 70782 78879 91117 99393 100288 106240 106853 109643 115960 116439 125556 131624 132581 134779 135325 
4372	48	360	7	3299 8965 9648 25892 36174 40224 42451 69168 74067 75590 77309 87744 91245 93153 96538 96678 111450 112629 126132 129364 
4373	404	2413	10	1324 3960 16441 18143 18627 19135 23794 27613 30005 33201 38738 38946 40256 41093 43742 49355 50956 59342 79861 88925 89178 90611 90929 96112 101505 103485 104208 106778 109963 113340 120424 122927 129258 129670 129730 131260 137019 137783 138342 140282 140575 
4374	104	6150	10	17914 18110 18673 27660 29253 32590 39866 43014 45560 48385 49688 53598 75685 80115 82830 106441 111120 118481 125221 133445 136198 136455 138803 141717 
4375	952	6427	9	674 2242 4516 9817 18213 23307 34646 36144 47679 48625 57001 58587 66325 74056 82287 83138 89439 90001 91550 96805 96808 99506 104671 108582 110982 124248 124540 126091 134171 138523 138823 
4376	240	2197	11	5408 5584 5654 6096 14657 18903 20743 26795 29380 34178 37435 46540 47920 48974 56055 59053 61124 61244 66419 66727 67039 68867 73791 79477 85281 89666 94592 100612 106729 108873 124248 129903 137938 
4377	395	2765	11	300 18774 20020 20973 23642 24933 26154 29043 29774 37784 44998 50642 52177 53820 58489 59171 60794 73779 73984 75625 78112 84834 86189 87945 88510 97470 102039 102872 114057 122601 123129 127667 132458 136192 
4378	434	3338	10	9610 16197 18169 23382 24653 32522 36176 37744 41242 43029 58536 64490 75212 80357 81257 82425 82641 85521 89365 96113 96554 100155 109830 121587 126293 129684 129914 133533 137322 141706 
4379	485	8617	10	1682 7916 11871 16508 19675 24822 31508 33191 38838 39416 39516 41614 43833 49372 52113 67345 71308 72874 77797 91020 103283 106833 106911 123988 124727 133435 135449 137939 141200 
4380	371	2922	0	1766 1892 2696 4179 11271 13790 18667 18787 22975 24618 27901 27995 31377 33891 34187 38252 61162 62615 64509 69191 71277 73664 75133 78488 93658 94564 98296 99150 99402 99672 102071 109113 118573 134702 
4381	215	8989	3	754 9605 14214 14583 16944 18316 20594 44035 50721 51612 55686 60738 60963 77517 78067 80259 85916 93503 96405 97904 113427 113715 116926 122243 123089 128279 129569 132168 135150 141193 
4382	30	1845	12	3273 4575 6242 15612 21555 26419 26530 28630 32115 32457 34550 36336 37488 49182 50214 52854 53866 54922 60924 64687 67880 68265 75071 76888 81835 86479 87525 91587 97745 102417 106297 115179 116013 120201 126787 132178 133013 137787 143857 
4383	466	2712	7	2205 11939 17376 19981 23017 31041 33731 33794 48275 49418 58870 66421 67197 69872 74373 75419 77252 78576 91020 95178 95198 101364 104350 107131 107194 109436 114649 115573 132759 141053 142060 
4384	443	3440	7	9696 20466 21303 29425 29528 34501 50861 54583 54831 56079 59027 66428 69264 70876 78947 84123 92446 98097 112548 113086 116398 120937 123178 125722 126731 127177 133576 
4385	146	7328	12	1214 1780 20054 23654 30577 35931 37472 43071 44109 48378 48732 48801 49381 50936 60539 61145 62724 64828 74788 76204 81966 82349 83499 85259 85472 87455 89836 91738 93846 102260 102798 105774 108137 119753 120479 121956 132827 133656 137309 142226 
4386	912	2207	9	3471 7719 9250 9581 10215 12060 14020 15324 17072 23417 28899 30360 30653 30665 36828 38356 49502 58267 70976 72289 83202 88178 91052 93389 96788 99759 103848 107416 119323 126588 128685 132044 142418 142787 
4387	329	1744	1	85 3110 6591 7668 11591 11642 13505 14118 26760 45054 46801 46908 49473 64358 65284 69136 69533 69637 78722 78954 85174 86332 90648 100257 101572 102087 107241 110321 115760 121335 125014 125846 138957 139550 143341 
